ProductID,Category,FamilyLevel1,FamilyLevel2,Universe
4154860934144208576,Football,Jersey,Nike Away Jersey,Men
1945016293275013538,Football,Jersey,Adidas Home Jersey,Women
254480776231108525,Football,Ball,Puma Final 1,Women
2401752483288013465,Football,Shoes,Nike Mercurial Vapor,Women
3384404532848999134,Football,Jersey,Puma Third Jersey,Men
2637785157039125841,Football,Shorts,Nike Dri-FIT,Women
1953194174887461870,Football,Jersey,Nike Away Jersey,Men
4809063365574718328,Cycling,Bike,Trek Domane SL7,Women
8734225972309876341,Cycling,Helmet,Bell Super 3R MIPS,Men
2808918224421153002,Cycling,Helmet,Bell Super 3R MIPS,Men
3942735014433498333,Cycling,Helmet,Bell Super 3R MIPS,Women
4927123189471828044,Cycling,Helmet,Bell Super 3R MIPS,Men
6348882144919694410,Cycling,Bike,Specialized S-Works Roubaix,Men
6179062659339628668,Cycling,Bike,Giant TCR Advanced Pro,Women
9037023912157573814,Cycling,Helmet,Giro Synthe MIPS,Women
239557338545235755,Cycling,Bike,Specialized S-Works Roubaix,Men
1697602878698957821,Cycling,Helmet,Bell Super 3R MIPS,Men
3579236952533466055,Cycling,Helmet,Giro Synthe MIPS,Women
1479546629699834887,Cycling,Helmet,Kask Protone,Men
53888591775244870,Cycling,Bike,Trek Domane SL7,Women
4969270235421813162,Cycling,Helmet,Giro Synthe MIPS,Women
3503486526950025467,Cycling,Helmet,Giro Synthe MIPS,Women
7604380272263916666,Cycling,Helmet,Kask Protone,Men
6908468770204791095,Cycling,Helmet,Giro Synthe MIPS,Women
7133987211212772937,Cycling,Bike,Specialized S-Works Roubaix,Women
2764448622506135831,Cycling,Helmet,Bell Super 3R MIPS,Men
4790016557809710326,Cycling,Bike,Trek Domane SL7,Men
6170364868256374962,Cycling,Helmet,Giro Synthe MIPS,Women
8263373521630577643,Cycling,Helmet,Kask Protone,Women
831612094420759389,Cycling,Helmet,Bell Super 3R MIPS,Women
9100853328247494088,Cycling,Helmet,Giro Synthe MIPS,Women
8745375896369188921,Cycling,Helmet,Bell Super 3R MIPS,Women
7075045289749145801,Cycling,Helmet,Kask Protone,Women
8399179524783389593,Cycling,Helmet,Kask Protone,Men
884280267756824626,Cycling,Helmet,Bell Super 3R MIPS,Women
4451732386600070346,Cycling,Helmet,Giro Synthe MIPS,Women
6562588654503339781,Cycling,Bike,Giant TCR Advanced Pro,Women
5653382992471726347,Cycling,Bike,Giant TCR Advanced Pro,Men
4090305603441371450,Cycling,Bike,Giant TCR Advanced Pro,Women
7629537152965572911,Cycling,Bike,Trek Domane SL7,Men
7164031971957582578,Cycling,Bike,Trek Domane SL7,Women
5632342881626450131,Cycling,Bike,Specialized S-Works Roubaix,Men
4259193251296930550,Cycling,Bike,Giant TCR Advanced Pro,Women
682608239630664990,Cycling,Helmet,Bell Super 3R MIPS,Women
838983353365851450,Cycling,Bike,Trek Domane SL7,Men
6283069028092691882,Cycling,Helmet,Kask Protone,Women
5311415246818796309,Cycling,Bike,Giant TCR Advanced Pro,Women
6777132855512050300,Cycling,Helmet,Giro Synthe MIPS,Women
589273311518158610,Cycling,Helmet,Bell Super 3R MIPS,Men
39568392633998166,Cycling,Bike,Trek Domane SL7,Men
3965305417409474222,Cycling,Helmet,Giro Synthe MIPS,Men
2647300666310283500,Cycling,Bike,Trek Domane SL7,Women
1872212896876208576,Cycling,Helmet,Giro Synthe MIPS,Women
5489480507560557233,Cycling,Helmet,Kask Protone,Men
4686307005808528522,Cycling,Helmet,Giro Synthe MIPS,Men
4368900047694733342,Cycling,Helmet,Bell Super 3R MIPS,Women
550896191264229784,Cycling,Helmet,Giro Synthe MIPS,Women
5810932437190085420,Cycling,Helmet,Kask Protone,Men
3584720975925628707,Cycling,Bike,Giant TCR Advanced Pro,Women
7549473642210626318,Cycling,Helmet,Kask Protone,Men
790225029474067134,Cycling,Bike,Trek Domane SL7,Women
3007402122980644305,Cycling,Bike,Specialized S-Works Roubaix,Men
2341686345894634340,Cycling,Helmet,Kask Protone,Women
2713213089691374650,Cycling,Bike,Specialized S-Works Roubaix,Women
317128036413831997,Cycling,Bike,Giant TCR Advanced Pro,Women
6581840073258022416,Cycling,Bike,Trek Domane SL7,Women
1727630104029442296,Cycling,Bike,Specialized S-Works Roubaix,Men
6566115847371985121,Cycling,Bike,Giant TCR Advanced Pro,Women
205614641401982707,Cycling,Helmet,Kask Protone,Women
3154569565904332090,Cycling,Bike,Trek Domane SL7,Men
9018567563825789107,Cycling,Bike,Giant TCR Advanced Pro,Men
58281026024471630,Cycling,Bike,Giant TCR Advanced Pro,Women
7627137541956590165,Cycling,Helmet,Giro Synthe MIPS,Women
1478602888835531980,Cycling,Helmet,Bell Super 3R MIPS,Men
5356501382202771127,Cycling,Helmet,Giro Synthe MIPS,Women
5374627185048887315,Cycling,Helmet,Giro Synthe MIPS,Men
3771565229100705888,Cycling,Helmet,Kask Protone,Men
5762492037181170285,Cycling,Helmet,Kask Protone,Women
8870550652238898429,Cycling,Helmet,Giro Synthe MIPS,Men
6473793271166630416,Cycling,Bike,Specialized S-Works Roubaix,Men
3490738165430687624,Cycling,Bike,Trek Domane SL7,Women
4416423886073085609,Cycling,Bike,Specialized S-Works Roubaix,Men
6448000047841327847,Cycling,Bike,Trek Domane SL7,Men
4658855859856735543,Badminton,Shuttlecock,Victor Gold Champion,Men
1397637750468683243,Badminton,Racket,Yonex Astrox 99,Women
1104735925703668859,Badminton,Racket,Victor Thruster K,Women
1352582877315127794,Badminton,Racket,Yonex Astrox 99,Men
390856314314227852,Badminton,Racket,Yonex Astrox 99,Men
7249675211452278383,Badminton,Shuttlecock,Victor Gold Champion,Men
5042011297833182454,Badminton,Racket,Victor Thruster K,Women
391960611222025169,Handball,Ball,Molten H3X5001,Women
4190858287849760497,Handball,Shoes,Asics Gel-Blast,Men
2559454986315509762,Handball,Shoes,Mizuno Wave Mirage,Men
3089538969487024663,Handball,Ball,Select Ultimate,Women
899563369105873520,Handball,Ball,Select Ultimate,Women
6784759739417413278,Handball,Shoes,Asics Gel-Blast,Women
4016909746383612960,Handball,Ball,Select Ultimate,Women
2048038891018003497,Football,Jersey,Adidas Home Jersey,Women
5513948198574610294,Football,Ball,Puma Final 1,Men
543135312826885395,Football,Shorts,Adidas Squadra 21,Men
433736474523931155,Football,Jersey,Adidas Home Jersey,Men
4264112760968713144,Football,Shorts,Nike Dri-FIT,Men
6096618296748976112,Football,Ball,Adidas Telstar 18,Men
3674357943786103503,Football,Jersey,Puma Third Jersey,Women
8634990926546151323,Tennis,Ball,Penn Championship,Men
2060719478329937492,Tennis,Ball,Wilson US Open,Women
5515325162534505472,Tennis,Ball,Wilson US Open,Men
4573189731446230747,Tennis,Ball,Penn Championship,Women
8928538182820035682,Tennis,Ball,Wilson US Open,Men
300292384015947452,Tennis,Racket,Babolat Pure Drive,Men
3516773701694247979,Tennis,Racket,Wilson Pro Staff RF97,Men
7863022345820900866,Tennis,Racket,Wilson Pro Staff RF97,Women
5246954640749214181,Tennis,Ball,Penn Championship,Men
8447777448381212056,Tennis,Ball,Wilson US Open,Women
7452100712514986706,Tennis,Racket,Babolat Pure Drive,Women
3560376000582465408,Tennis,Racket,Wilson Pro Staff RF97,Women
3112946946709821669,Tennis,Racket,Head Graphene 360+ Speed Pro,Men
1934067928872308496,Tennis,Ball,Penn Championship,Women
576212772721070305,Tennis,Racket,Wilson Pro Staff RF97,Men
4873952346818428862,Tennis,Racket,Babolat Pure Drive,Men
3779102938659203911,Tennis,Ball,Wilson US Open,Men
7712785933334352554,Tennis,Ball,Wilson US Open,Women
4778132355153937293,Tennis,Ball,Wilson US Open,Women
556467761157063080,Tennis,Ball,Wilson US Open,Men
1890722815557220826,Tennis,Racket,Babolat Pure Drive,Men
2306627191685441745,Tennis,Racket,Babolat Pure Drive,Men
2412895437892746761,Tennis,Racket,Head Graphene 360+ Speed Pro,Women
144610737299183814,Tennis,Ball,Penn Championship,Men
2929550485882291788,Tennis,Racket,Wilson Pro Staff RF97,Men
2556501310324394791,Tennis,Racket,Wilson Pro Staff RF97,Men
3213736013753237740,Tennis,Ball,Penn Championship,Men
4397815347223112210,Tennis,Racket,Wilson Pro Staff RF97,Women
7736521522087612185,Tennis,Racket,Babolat Pure Drive,Men
5664578558767985939,Tennis,Ball,Wilson US Open,Men
6990191143289475634,Tennis,Ball,Wilson US Open,Men
1875920319781750459,Tennis,Ball,Wilson US Open,Men
2647959918752509358,Tennis,Ball,Penn Championship,Women
8531669185814919921,Tennis,Ball,Penn Championship,Men
6013244931719653393,Tennis,Racket,Head Graphene 360+ Speed Pro,Women
2865797181198265047,Tennis,Ball,Wilson US Open,Women
3905666754156891418,Tennis,Ball,Penn Championship,Men
2262309564630170296,Tennis,Racket,Babolat Pure Drive,Men
3101921478046704818,Tennis,Ball,Wilson US Open,Women
3042973732739523499,Tennis,Ball,Penn Championship,Men
2608951051874097299,Tennis,Ball,Penn Championship,Men
5657855832972831023,Golf,Ball,Callaway Chrome Soft,Men
5991242785183402183,Hockey,Puck,A&R Sports Ice Hockey Puck,Women
6357209222557157543,Hockey,Stick,CCM Ribcor Trigger,Women
2566158751575412223,Volleyball,Knee Pads,Nike Streak,Men
5404869945382679862,Volleyball,Ball,Molten FLISTATEC,Women
3175272288731331882,Volleyball,Knee Pads,Mizuno LR6,Men
9069960078643975174,Baseball,Glove,Rawlings Heart of the Hide,Women
4286592831272273664,Basketball,Shoes,Nike Air Zoom BB NXT,Women
7477323366694715387,Basketball,Ball,Spalding NBA Official Game Ball,Women
5588574498733639047,Basketball,Shoes,Under Armour Curry 7,Women
3345699187004997902,Basketball,Shoes,Nike Air Zoom BB NXT,Men
319843494748288825,Basketball,Ball,Spalding NBA Official Game Ball,Women
1096258245406194357,Basketball,Shoes,Adidas Harden Vol. 4,Men
3828804473538152597,Basketball,Ball,Spalding NBA Official Game Ball,Women
3697252072458989325,Basketball,Shoes,Under Armour Curry 7,Men
7257669350346612929,Basketball,Shoes,Nike Air Zoom BB NXT,Women
8863088790624591833,Basketball,Shoes,Nike Air Zoom BB NXT,Women
8702513967892784501,Basketball,Shoes,Nike Air Zoom BB NXT,Women
7083599739429513242,Basketball,Shoes,Under Armour Curry 7,Women
2156987803964852766,Basketball,Shoes,Under Armour Curry 7,Men
6218685608989018332,Basketball,Ball,Spalding NBA Official Game Ball,Women
7226064145602451703,Basketball,Ball,Spalding NBA Official Game Ball,Women
4878626338383449345,Basketball,Shoes,Nike Air Zoom BB NXT,Men
2637628611298575352,Basketball,Ball,Spalding NBA Official Game Ball,Women
8492265687271412087,Hockey,Puck,A&R Sports Ice Hockey Puck,Men
4069300456327325942,Hockey,Helmet,Bauer RE-AKT,Women
3277510918492469807,Rugby,Jersey,Canterbury Vapodri,Women
7631046937429241381,Rugby,Ball,Adidas Torpedo,Men
6828576593745754450,Rugby,Jersey,Adidas Performance,Men
8809690184913436406,Rugby,Shorts,Canterbury Advantage,Women
6129023410009127884,Rugby,Shorts,Adidas Rugby Shorts,Women
7862812928262330684,Rugby,Jersey,Canterbury Vapodri,Women
5687006745192418064,Rugby,Ball,Adidas Torpedo,Women
1073248540981043440,Rugby,Shorts,Adidas Rugby Shorts,Women
9027037699668799662,Rugby,Jersey,Adidas Performance,Women
6869012042335098467,Rugby,Jersey,Canterbury Vapodri,Women
602719697729184324,Rugby,Ball,Gilbert Omega,Women
1175796205920241556,Rugby,Shorts,Adidas Rugby Shorts,Men
1866181804507542979,Rugby,Ball,Adidas Torpedo,Women
5642881368867417147,Rugby,Shorts,Adidas Rugby Shorts,Women
8702767290902505123,Rugby,Ball,Gilbert Omega,Men
5665788150308579031,Rugby,Jersey,Adidas Performance,Women
7113221521402741474,Rugby,Ball,Adidas Torpedo,Women
3817502935616627088,Rugby,Shorts,Canterbury Advantage,Men
6613002211951588686,Rugby,Jersey,Canterbury Vapodri,Men
3296445587576385998,Rugby,Shorts,Adidas Rugby Shorts,Women
1602778567468087314,Rugby,Ball,Adidas Torpedo,Women
2655953200978481204,Rugby,Ball,Gilbert Omega,Women
4379571119690687051,Rugby,Ball,Adidas Torpedo,Men
1059873484712146397,Rugby,Ball,Adidas Torpedo,Men
4310209563165970990,Rugby,Jersey,Adidas Performance,Men
4002002128669225999,Rugby,Ball,Adidas Torpedo,Men
6265597322066670744,Rugby,Jersey,Canterbury Vapodri,Women
1944888585319051294,Rugby,Shorts,Canterbury Advantage,Men
1923091124438265271,Rugby,Ball,Rhino Vortex Elite,Women
4242517107207348886,Rugby,Shorts,Adidas Rugby Shorts,Men
123012466725054298,Rugby,Shorts,Adidas Rugby Shorts,Men
9091708234418459034,Rugby,Shorts,Adidas Rugby Shorts,Men
7727116202409579734,Rugby,Shorts,Canterbury Advantage,Men
195884966884144749,Rugby,Jersey,Adidas Performance,Men
7031563432667765468,Rugby,Jersey,Canterbury Vapodri,Women
3693453605074308943,Rugby,Ball,Rhino Vortex Elite,Women
7552329230767910841,Rugby,Shorts,Canterbury Advantage,Men
8352285754923783405,Rugby,Jersey,Canterbury Vapodri,Men
4656575783789315785,Rugby,Ball,Rhino Vortex Elite,Men
4432475520683379539,Rugby,Jersey,Adidas Performance,Men
4152023101863625372,Rugby,Ball,Adidas Torpedo,Men
8307240145969195296,Rugby,Jersey,Canterbury Vapodri,Men
5747838031439531271,Rugby,Ball,Adidas Torpedo,Men
9208722896677770090,Rugby,Jersey,Canterbury Vapodri,Men
7119481673445804449,Rugby,Ball,Gilbert Omega,Women
1871455087239540175,Rugby,Ball,Gilbert Omega,Men
848152448274207674,Rugby,Shorts,Adidas Rugby Shorts,Women
2053914479475782489,Rugby,Shorts,Adidas Rugby Shorts,Women
2373461998293174901,Rugby,Ball,Rhino Vortex Elite,Men
6305137552361387572,Rugby,Shorts,Adidas Rugby Shorts,Men
5866250162867451355,Rugby,Shorts,Adidas Rugby Shorts,Men
2234628341986228977,Rugby,Ball,Rhino Vortex Elite,Men
7511796869355545770,Rugby,Ball,Adidas Torpedo,Men
2158661999970164618,Rugby,Shorts,Canterbury Advantage,Men
7185673509892853596,Rugby,Ball,Gilbert Omega,Men
6140799756135756605,Rugby,Ball,Rhino Vortex Elite,Women
3988650081255274865,Rugby,Shorts,Adidas Rugby Shorts,Women
1859168873437830770,Rugby,Jersey,Adidas Performance,Women
8481788130371302920,Rugby,Shorts,Adidas Rugby Shorts,Men
6097374412277604778,Rugby,Ball,Adidas Torpedo,Men
6932522685149238837,Rugby,Jersey,Adidas Performance,Women
640884375871158996,Rugby,Jersey,Canterbury Vapodri,Men
8279161490130454554,Rugby,Shorts,Adidas Rugby Shorts,Men
6440508172952090565,Football,Shoes,Puma Future,Men
4940869640716019079,Football,Shorts,Nike Dri-FIT,Women
1567190154556180746,Cricket,Gloves,SS Test,Men
7403829834890758651,Cricket,Ball,Kookaburra Turf,Women
4832010586005543257,Cricket,Helmet,SG Litevate,Men
6700229738403517914,Hockey,Stick,Warrior Alpha DX,Women
5785949467082026604,Hockey,Stick,CCM Ribcor Trigger,Women
72931364288678,Hockey,Helmet,Bauer RE-AKT,Men
6010641279636723657,Hockey,Stick,Bauer Nexus 2N Pro,Men
5814121851792748151,Football,Ball,Puma Final 1,Women
4446615846343643287,Football,Jersey,Nike Away Jersey,Women
9194388565451404587,Football,Shorts,Adidas Squadra 21,Men
4500504769152731005,Football,Shoes,Adidas Predator,Men
7061107343162933921,Football,Ball,Adidas Telstar 18,Women
2098238944834234764,Rugby,Ball,Rhino Vortex Elite,Women
8222031344012371651,Rugby,Jersey,Canterbury Vapodri,Women
6915883013027884094,Beach,Goggles,Arena Cobra Ultra,Men
8159122406803210040,Beach,Goggles,TYR Blackhawk Racing,Women
8140823195792348755,Beach,Goggles,Arena Cobra Ultra,Men
2455423513979556110,Beach,Goggles,Arena Cobra Ultra,Men
2368967518844012089,Beach,Swimsuit,Arena Carbon Air2,Men
7877750028368497256,Beach,Swimsuit,Arena Carbon Air2,Men
1050798283675824209,Softball,Bat,Easton Ghost,Men
1634082377555083388,Softball,Bat,Easton Ghost,Men
4961350831759010505,Softball,Bat,DeMarini CF,Men
2171969729324692928,Softball,Ball,Dudley Thunder Heat,Men
7260821507007331026,Softball,Ball,Dudley Thunder Heat,Men
1778454605819394116,Softball,Ball,Worth Dream Seam,Men
8062375691750747908,Softball,Ball,Dudley Thunder Heat,Women
5598455357198184927,Softball,Bat,Easton Ghost,Men
6847017115083344809,Softball,Ball,Dudley Thunder Heat,Men
3758865028577012505,Softball,Bat,Easton Ghost,Men
4374488694901379472,Softball,Bat,DeMarini CF,Women
5343018331063826834,Softball,Bat,DeMarini CF,Men
7977750624887660892,Softball,Bat,DeMarini CF,Men
207104857069852796,Softball,Ball,Worth Dream Seam,Men
3400022523488596635,Softball,Ball,Worth Dream Seam,Men
4238355905932838302,Softball,Bat,Easton Ghost,Women
5834602886905038807,Softball,Bat,Easton Ghost,Men
2365904264599636180,Softball,Bat,DeMarini CF,Women
6571594885040620695,Softball,Ball,Dudley Thunder Heat,Women
6809806740131380994,Softball,Bat,Easton Ghost,Men
6770926342559229927,Softball,Ball,Dudley Thunder Heat,Women
863459463231389198,Softball,Bat,Easton Ghost,Women
6638021592361009136,Softball,Bat,DeMarini CF,Men
2472544987549700851,Softball,Ball,Dudley Thunder Heat,Women
8905253254699423113,Softball,Ball,Worth Dream Seam,Men
6158292071559286039,Softball,Bat,DeMarini CF,Men
8158112019655228926,Softball,Ball,Dudley Thunder Heat,Women
3890938502634435496,Softball,Bat,Easton Ghost,Women
2784925824571240730,Softball,Bat,Easton Ghost,Men
3080426404193100956,Softball,Ball,Worth Dream Seam,Women
3559767531919340330,Softball,Ball,Worth Dream Seam,Men
2825507440644478427,Softball,Bat,Easton Ghost,Women
4355158021658832714,Softball,Bat,Easton Ghost,Women
339126235009435445,Softball,Bat,DeMarini CF,Women
7548714943711438922,Softball,Ball,Dudley Thunder Heat,Men
3403012863774567609,Softball,Bat,Easton Ghost,Men
1060805640113156479,Softball,Ball,Worth Dream Seam,Men
942607321251230192,Softball,Bat,Easton Ghost,Men
5266956655856009896,Softball,Bat,DeMarini CF,Women
6481138371890908641,Softball,Ball,Dudley Thunder Heat,Women
200724865346713742,Softball,Bat,Easton Ghost,Women
8384286486291094103,Football,Jersey,Nike Away Jersey,Men
2398290937859826145,Football,Jersey,Puma Third Jersey,Men
3749854845290645856,Football,Jersey,Adidas Home Jersey,Men
8015716113396339332,Football,Ball,Adidas Telstar 18,Women
465078577598015149,Football,Shoes,Puma Future,Women
4660938846169452209,Football,Ball,Adidas Telstar 18,Women
2686650302577868463,Football,Shoes,New Balance Furon,Men
4277581437293904374,Football,Ball,Adidas Telstar 18,Men
2507762639944537322,Football,Ball,Adidas Telstar 18,Men
277917151840743863,Football,Ball,Nike Ordem V,Women
7924623602245215067,Football,Shorts,Adidas Squadra 21,Women
7477419996775661506,Football,Ball,Puma Final 1,Women
6918870135007305708,Cycling,Helmet,Bell Super 3R MIPS,Men
6063474737886274882,Cycling,Bike,Specialized S-Works Roubaix,Women
6429468113481102906,Cycling,Helmet,Kask Protone,Men
659848473506522060,Cycling,Helmet,Giro Synthe MIPS,Men
1571780302480281491,Cycling,Helmet,Giro Synthe MIPS,Women
856651777274469463,Cycling,Helmet,Giro Synthe MIPS,Women
8760630713158373829,Cycling,Helmet,Kask Protone,Women
932850067982618647,Cycling,Bike,Giant TCR Advanced Pro,Men
6411404163367674573,Cycling,Helmet,Bell Super 3R MIPS,Women
75758250553725743,Cycling,Helmet,Bell Super 3R MIPS,Men
2978296743219962223,Cycling,Helmet,Kask Protone,Men
